127.0.0.1 - - [11/May/2024:23:32:41 +0200] "GET /wp-includes/js/customize-base.min.js?ver=6.5.3 HTTP/1.0" 200 7852
127.0.0.1 - - [11/May/2024:23:32:41 +0200] "GET /wp-admin/js/theme.min.js?ver=6.5.3 HTTP/1.0" 200 27055
127.0.0.1 - - [11/May/2024:23:32:56 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 69
127.0.0.1 - - [11/May/2024:23:33:11 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 67
127.0.0.1 - - [11/May/2024:23:33:12 +0200] "GET /wp-admin/theme-install.php HTTP/1.0" 200 56200
127.0.0.1 - - [11/May/2024:23:33:14 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 251882
127.0.0.1 - - [11/May/2024:23:33:22 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23966
127.0.0.1 - - [11/May/2024:23:33:46 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 341
127.0.0.1 - - [11/May/2024:23:34:04 +0200] "GET /wp-admin/themes.php HTTP/1.0" 200 60144
127.0.0.1 - - [11/May/2024:23:34:06 +0200] "GET /wp-content/themes/kadence/screenshot.png?ver=1.2.4 HTTP/1.0" 200 285277
127.0.0.1 - - [11/May/2024:23:34:08 +0200] "GET /wp-admin/themes.php?action=activate&stylesheet=kadence&_wpnonce=63341344ed HTTP/1.0" 302 -
127.0.0.1 - - [11/May/2024:23:34:08 +0200] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 61630
127.0.0.1 - - [11/May/2024:23:34:09 +0200] "GET /wp-content/themes/kadence/screenshot.png?ver=1.2.4 HTTP/1.0" 304 -
127.0.0.1 - - [11/May/2024:23:34:09 +0200] "GET /wp-content/themes/kadence/assets/js/admin-activate.min.js?ver=1.2.4 HTTP/1.0" 200 1864
127.0.0.1 - - [11/May/2024:23:34:37 +0200] "GET /wp-admin/themes.php?page=kadence HTTP/1.0" 200 271740
127.0.0.1 - - [11/May/2024:23:34:37 +0200] "GET /wp-content/themes/kadence/inc/dashboard/react/dash-controls.min.css?ver=1.2.4 HTTP/1.0" 200 5481
127.0.0.1 - - [11/May/2024:23:34:37 +0200] "GET /wp-content/themes/kadence/assets/images/kadence-logo.png HTTP/1.0" 200 23850
127.0.0.1 - - [11/May/2024:23:34:37 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=6.5.3 HTTP/1.0" 200 205998
127.0.0.1 - - [11/May/2024:23:34:37 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check,wp-components&ver=6.5.3 HTTP/1.0" 200 479096
127.0.0.1 - - [11/May/2024:23:34:37 +0200] "GET /wp-includes/js/dist/vendor/react.min.js?ver=18.2.0 HTTP/1.0" 200 10609
127.0.0.1 - - [11/May/2024:23:34:38 +0200] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0 HTTP/1.0" 200 129397
127.0.0.1 - - [11/May/2024:23:34:38 +0200] "GET /wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2 HTTP/1.0" 200 1000
127.0.0.1 - - [11/May/2024:23:34:38 +0200] "GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=e0f9f1d78d83f5196979 HTTP/1.0" 200 1018
127.0.0.1 - - [11/May/2024:23:34:38 +0200] "GET /wp-includes/js/dist/keycodes.min.js?ver=034ff647a54b018581d3 HTTP/1.0" 200 2642
127.0.0.1 - - [11/May/2024:23:34:38 +0200] "GET /wp-includes/js/dist/dom.min.js?ver=4ecffbffba91b10c5c7a HTTP/1.0" 200 12487
